State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Date Local,Units of Measure,Event Type,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,Method Code,Method Name,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
39,13,6,42101,1,39.9679,-80.7464,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/17/2019,Parts per million,None,24,100,0.533333,0.6,6,,93,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,Shadyside,2 BALL PARK RD.,Ohio,Belmont,Shadyside,"Wheeling, WV-OH",11/2/2021
39,13,6,42101,1,39.9679,-80.7464,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/18/2019,Parts per million,None,24,100,0.525,0.8,12,,93,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,Shadyside,2 BALL PARK RD.,Ohio,Belmont,Shadyside,"Wheeling, WV-OH",11/2/2021
39,13,6,42101,1,39.9679,-80.7464,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/19/2019,Parts per million,None,24,100,0.566667,0.8,6,,93,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,Shadyside,2 BALL PARK RD.,Ohio,Belmont,Shadyside,"Wheeling, WV-OH",11/2/2021
39,13,6,42101,1,39.9679,-80.7464,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/20/2019,Parts per million,None,23,96,0.543478,0.6,0,,93,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,Shadyside,2 BALL PARK RD.,Ohio,Belmont,Shadyside,"Wheeling, WV-OH",11/2/2021
39,13,6,42101,1,39.9679,-80.7464,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/21/2019,Parts per million,None,24,100,0.516667,0.6,0,,93,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,Shadyside,2 BALL PARK RD.,Ohio,Belmont,Shadyside,"Wheeling, WV-OH",11/2/2021
39,13,6,42101,1,39.9679,-80.7464,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/22/2019,Parts per million,None,24,100,0.591667,0.7,7,,93,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,Shadyside,2 BALL PARK RD.,Ohio,Belmont,Shadyside,"Wheeling, WV-OH",11/2/2021
39,13,6,42101,1,39.9679,-80.7464,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/23/2019,Parts per million,None,24,100,0.6625,0.8,7,,93,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,Shadyside,2 BALL PARK RD.,Ohio,Belmont,Shadyside,"Wheeling, WV-OH",11/2/2021
39,13,6,42101,1,39.9679,-80.7464,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/24/2019,Parts per million,None,24,100,0.45,0.5,12,,93,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,Shadyside,2 BALL PARK RD.,Ohio,Belmont,Shadyside,"Wheeling, WV-OH",11/2/2021
39,13,6,42101,1,39.9679,-80.7464,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/25/2019,Parts per million,None,24,100,0.516667,0.6,20,,93,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,Shadyside,2 BALL PARK RD.,Ohio,Belmont,Shadyside,"Wheeling, WV-OH",11/2/2021
39,13,6,42101,1,39.9679,-80.7464,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/26/2019,Parts per million,None,21,88,0.57619,0.7,4,,93,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,Shadyside,2 BALL PARK RD.,Ohio,Belmont,Shadyside,"Wheeling, WV-OH",11/2/2021
